	APL	CO2	COBL9	COR	E30	GL2	PET111	S17	S18	S32	S4	SCOL	SCR	WER	WOL	WOX5	Elong	Mat	Mer	Wrt	CHX	MOCK
AT4G23885	64.6399	64.44473333	118.4133333	64.20293333	79.55903333	64.59073333	64.7712	43.0459	177.0146667	46.5201	75.5984	67.53996667	65.55093333	58.68823333	73.6103	40.55576667	210.5066667	215.5046667	190.791	82.78593333	24.82256667	66.90846667
AT4G23890	2.585186667	1.91249	4.406106667	5.231223333	6.417166667	1.928656667	2.428874	3.69064	9.998653333	1.605854333	1.92253	1.716456667	3.22318	1.309571333	2.11234	1.394587333	3.211	13.81506667	1.146902	9.17369	2.700283333	2.246596667
AT4G23895	14.30013333	11.32648667	17.17853333	26.09543333	8.363986667	7.415613333	4.909983333	12.42866667	14.11276667	10.69915333	6.30884	7.434223333	18.29923333	5.58896	6.984806667	12.58513333	20.51103333	9.128153333	7.706556667	9.66432	10.30137	5.076056667
AT4G23900	117.5132	3.665636667	8.96882	10.41132333	3.03831	3.23351	1.667932	8.233316667	22.914	124.5973333	1.194343333	3.135866667	4.066536667	2.38891	2.153493333	4.028653333	12.49743333	3.739823333	4.41006	6.28689	3.346633333	3.5942
AT4G23910	17.98223333	14.93336667	11.89893333	10.38451	26.5812	8.86166	10.02754333	11.54181667	8.515106667	19.52493333	12.34946667	10.17427	11.31033333	10.70831667	11.6024	17.3732	13.32346667	18.73026667	22.1454	13.84006667	22.32346667	12.9129
AT4G23920	3.725313333	1.100691667	14.93856667	7.88745	7.229113333	1.308753333	59.32268667	9.506116667	3.200203333	2.581293333	1.635279667	8.612083333	2.27429	6.0695	3.156053	3.242659	1.457286667	0.661178667	0.424987	1.69215	3.537606667	1.165787
AT4G23930	3.06104	1.194096667	0.134094667	0.699427	0.271928333	0.924731	1.341943333	6.20974	1.400222667	4.000456667	3.381123333	1.688456667	0.955400667	1.505593	0.973245333	1.349339	2.780256667	3.47297	2.202373333	2.014356667	1.6891	3.215103333
AT4G23940	5.309316667	7.69844	2.225933333	2.196866667	1.904196667	5.255673333	5.813776667	8.442866667	1.554225	9.18671	11.43618	7.019866667	5.265453333	6.32651	7.933313333	8.085516667	3.80483	2.156646667	7.661243333	5.585486667	4.351786667	2.588996667
AT4G23950	1.71923	4.110083333	0.653343667	0.627379	0.560925	1.986086667	3.012926667	2.264343333	0.577406667	4.759106667	6.444323333	2.54022	2.737006667	3.652363333	4.875946667	6.25504	1.550916667	1.043436667	5.980383333	3.738003333	1.7533	2.348303333
AT4G23960	0.302322	0.224628333	0	0	0	0.545526667	0.422486	0	0	0.227892333	0.179306667	0	0	0	0.196886333	0.119965333	0.061317	0	0.160940667	0.066923667	0	0.090038667
AT4G23970	0	0.834453333	0	0	0	0	1.259405333	0.952602	0	0.339267667	0	0	0.120367333	0.148089333	0.182383333	0.3619	0.102661667	0	0.247677333	0.108481667	0.223433667	0
AT4G23980	13.9661	5.84467	0.991562333	2.4246	9.299716667	2.605996667	5.956616667	22.54926667	11.33508333	7.78134	8.14445	4.676373333	3.673143333	3.256363333	3.790703333	8.623713333	3.050253333	5.105896667	3.824183333	8.817806667	17.0633	8.354366667
AT4G23990	0.007670967	0	0	0	0	0	0.0282632	0.0568102	0	0	0	0	0	0	0.016138367	0	0.023401533	0.011240967	0.0218266	0.002722267	0	0.0059061
AT4G24000	0.040445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017594467	0
AT4G24010	1.295637333	0.019789233	0.078457933	0.1359334	0.068437667	0.025212433	0.017799533	0.135919833	1.168933333	0.029019733	0.069750533	0.0209226	0	0.012014567	0.0228738	0	0.018868167	0	0.01544096	0.067881433	0.068935533	0.072553333
AT4G24015	22.06666667	1.65743	1.582493667	0.765843667	0.389757667	1.703196667	1.358269667	1.890826667	35.55726667	1.136196667	2.284393333	2.042053333	1.088174	0.602652333	1.48014	0.908366667	4.05378	4.092913333	5.05572	15.2842	35.91906667	29.95626667
AT4G24020	7.979996667	6.02379	35.5667	23.11783333	70.6657	10.88752	20.20703	14.01	11.43413333	3.830223333	3.496553333	9.104096667	12.59958333	9.85018	8.00968	7.333386667	19.74633333	55.02	3.67666	18.12373333	38.2658	21.50433333
AT4G24026	2.32849	5.89746	43.8396	19.626	2.159	6.921706667	14.5848	1.582826333	4.792096667	2.1285	2.844840667	5.174153333	2.14292	9.252226667	6.815653333	2.8151	20.02453333	35.99273333	4.834343333	12.95343667	1.167263667	14.57086667
AT4G24030	1.734310316	0	2.9243	0.000646087	0	0.768008733	1.661123	1.05E-05	2.81323	0.943936726	0.000100317	1.8952228	2.698943333	0.348726023	0	0.515253	0.095867333	0.201083333	0	0.203671667	0.766276667	0
AT4G24040	0.412653667	0.775545667	0.864435667	0.880866667	0.348155333	1.149118	7.061641333	0.105590433	0.074081333	0.418020333	0.928527	1.35275	0.3262	1.031702667	0.712665267	0.329235333	1.284869667	0.150697367	0.799530333	0.46751	6.609033333	0.695139333
AT4G24050	1.642226667	3.50881	24.1427	31.29583333	2.11315	19.12993333	18.31113	8.45912	1.059732	0.724548333	1.013279333	9.718086667	4.282466667	11.76915	7.966676667	1.582636667	20.4306	4.528226667	2.44157	5.806576667	63.33413333	4.361723333
AT4G24060	69.37603333	6.283546667	0.313765667	3.318471	107.658	0.200283467	1.995227	70.7662	46.98303333	26.81343333	58.73906667	13.64376667	33.59956667	0.1558222	18.53025667	9.282393333	39.96623333	23.9643	18.80143333	39.1439	51.7809	29.20503333
AT4G24070	0	0	0	0	0	0.32775	0.425733333	0	0	0	0	0.276021667	0	0	0.326401333	0	0	0	0.448228333	0	0	0.620523333
AT4G24080	1.950321	3.50452	7.189283333	14.63146667	0.590955667	10.87315	3.921786667	1.174561	0.999770333	2.402916667	4.477136667	5.270516667	6.186603333	9.12473	3.0432	1.804796667	9.111546667	0.180794333	4.70633	3.7655	2.373096667	2.155583333
AT4G24090	2.731993333	2.979593333	1.622806667	4.955643333	0.142647	2.38121	1.784647333	6.106053333	0.656485333	3.127736667	3.47256	2.22705	2.810086667	2.68191	2.11959	5.270063333	3.42123	1.088803667	3.72537	3.417976667	3.412773333	2.643226667
AT4G24100	13.33543333	15.26196667	24.10513333	44.54036667	10.44413667	18.33163333	11.5891	19.7333	4.475503333	6.213183333	7.145913333	9.432643333	15.37633333	12.9316	14.60243	12.5991	28.5532	17.11126667	10.10425667	18.0091	39.941	18.1287
AT4G24110	2.955183333	8.545193333	2.213786667	57.18163333	51.52	3.991476667	11.48516	5.087076667	6.485466667	7.015196667	14.22222333	11.34879333	23.01413333	5.2769	6.190196667	4.615383333	35.24593333	74.73396667	12.41115667	1.071196333	108.9626667	4.259153333
AT4G24120	0.469008	0.013091767	0	0.0236854	0.041634633	0	0	0.057286267	15.02493333	0.044235	0.619107	0.020768533	0.020884533	0	0.1366064	0	0.428291667	0.067306667	0.01569852	0.064745033	0.904522667	0.294819
AT4G24130	1.563673333	0.70314	0.446773667	0.605568	237.1353333	0.250448667	0.394283	24.96264	10.77802667	0.878786667	0.596938	11.93097	65.26016667	0.274125	0.636602667	7.643603333	52.2099	993.9726667	0.780816667	278.11	17.60626667	98.76943333
AT4G24140	0.131669067	0	0	0	1.190034667	0	0	0	0.029004767	0.035503	0	0	0	0	0	0	0.006389667	10.55357333	0.012402367	13.46293333	4.579333333	10.32545667
AT4G24150	0.2228644	0.102818333	0.072677667	0.34109	0	0.1904881	0.451858333	0.025062833	0.060423667	0.073372767	0.065975667	0.0542591	0.308108667	0.146078667	0.030177367	0	0.010891433	0.074426233	0.0437285	0.072747067	73.2754	0.117131667
AT4G24160	138.0127333	72.98993333	232.5926667	190.6173333	554.4886667	139.889	147.8529333	114.5738	133.5652667	42.18163333	22.7375	94.91186667	95.7747	79.02056667	57.1254	40.94803333	140.781	313.314	39.16276667	31.58583333	1633.303333	38.36866667
AT4G24170	4.700583333	3.46755	32.08586667	12.94733333	8.997773333	17.23076667	8.11032	2.528383333	8.190373333	1.282213333	1.428098333	6.81284	5.951793333	5.970433333	8.246856667	1.625656333	0.214864667	3.912446667	0.07149	0.474178	30.39953333	0.839626
AT4G24175	5.1885	6.83175	18.06913333	7.16262	2.81576	11.78594	7.744636667	3.798953333	3.605213333	5.523786667	7.95962	8.59304	8.270216667	9.141603333	9.026506667	6.478053333	3.001773333	1.405183333	17.1981	3.60117	1.40129	3.20956
AT4G24180	52.55976667	1.070429	0.177482667	0.154260333	1.214393333	0.366765333	1.546003667	50.2754	6.25675	21.03000333	1.130046667	1.148421667	0.77492	0.245516	0.561295667	0.504006333	5.21761	3.606396667	0.522756	4.43907	0.702605	1.977003333
AT4G24190	242.567	330.6963333	340.6183333	299.459	334.7663333	600.1716667	440.1553333	281.1256667	901.6623333	306.063	447.3336667	412.6836667	372.8873333	535.3856667	455.6733333	222.4233333	900.6113333	290.248	792.6366667	348.0926667	76.40633333	322.0203333
AT4G24200	7.53664	5.178893333	6.982933333	5.563913333	15.3733	4.899853333	8.479536667	9.599523333	9.496036667	8.017786667	8.206786667	4.82637	5.315666667	6.206396667	6.89862	8.058106667	5.99438	7.29698	6.169226667	6.64447	7.435316667	6.032493333
AT4G24204	0.046277	0.039616	0.180776	0.133759667	0.04478	0.093545333	0	0.045873333	0	0	0	0.163025867	0.473660933	0.037197	0	0	0.225258467	0.0703096	0.0796027	0.0906391	0.0515806	0.203937
AT4G24210	21.53546667	13.6872	16.1599	39.09263333	5.328696667	11.93954	8.03862	16.57043333	9.73332	21.48273333	13.69546667	9.430266667	18.28316667	11.93724667	14.51639333	16.57673333	28.4097	26.12153333	20.00386667	22.60703333	4.41777	27.18116667
AT4G24220	24.78096667	27.9121	55.82103333	181.5403333	36.96376667	26.4849	14.71456667	34.29336667	17.3412	11.45991333	8.143743333	24.7904	88.77183333	23.14933333	21.56856667	12.7611	173.8743333	202.786	39.80166667	84.58523333	5.616976667	69.52883333
AT4G24230	94.28596667	9.02596	19.69366667	27.2835	23.98003333	8.05886	4.943723333	58.23643333	5.890966667	51.0953	2.541435	8.86618	34.7358	5.005706667	6.26417	2.106413333	84.64073333	166.347	11.98943333	47.79946667	79.08476667	28.99926667
AT4G24231	2.984296667	0	0	0	0	0.657553333	0	3.085716667	0	0.79428	0	0	0	0	0	0	0	0	0	0	0	0
AT4G24240	38.7882	6.929176667	6.05766	10.89379667	37.86243333	16.1103	11.8072	16.65683667	2.806846667	6.345946667	3.192516667	10.26429667	12.60406667	12.51436667	8.23666	5.498643333	13.7681	54.2393	13.36653333	24.8412	162.8826667	37.41313333
AT4G24250	19.40336667	0	0	0	0.151963333	0.036590967	0.068781167	0.043239	0.031597167	23.74186667	0.014958967	0.0484472	0	0.017436333	0	0.027887867	0.025055833	0.625541	0.180887333	1.014964667	1.44675	0.641911667
AT4G24260	1.022768	0.041897533	0.0315403	0.033655333	0.0622014	0.032081233	0.168577667	1.168938667	0.085381667	1.726763333	0.198364333	0.075132467	0.078330667	0.018909333	0.121298	0.334255333	0.096333633	0.135155333	0.0355004	0.146032333	0.352290667	0.089081433
AT4G24265	0.235244333	0.336492333	0	0	0.070250333	0.50055	0.727114	0.621989	0	0.37182	0	0.221465667	0.417670667	0.056278	0.491764667	1.172092667	0	2.69559	0.0515602	2.139226667	0.292002667	4.536243333
AT4G24270	6.713293333	18.06193333	1.926866667	2.041736667	3.953113333	10.04375667	13.6326	6.959423333	3.017657667	18.36096667	22.0583	13.6149	10.96921	14.1766	16.16276667	23.42986667	7.598686667	9.642023333	30.66436667	12.31066667	12.8326	12.6395
AT4G24275	6.835926667	40.84996667	37.9764	104.7055	3.551376667	49.0897	84.50266667	2.720334	19.1672	4.96623	14.76673333	34.67486667	31.38293333	66.51093333	26.79049	24.07593333	43.91433333	0.603559	70.79056667	18.315	14.73746667	12.77913333
AT4G24280	63.76546667	113.6817333	17.93993333	33.78533333	109.7525667	74.37726667	72.34486667	96.01393333	68.566	89.30806667	127.3213333	108.9836667	101.3275667	90.64903333	83.7842	86.35036667	80.7172	62.0967	241.6423333	70.07666667	103.259	59.8006
AT4G24290	31.35883333	30.17403333	46.9231	49.42463333	80.28416667	36.88196667	67.2564	38.6033	87.33996667	29.68366667	28.01643333	26.9201	36.8099	37.03243333	33.103	39.0627	44.29443333	43.39026667	34.15	32.1575	66.10906667	26.6125
AT4G24300	0.291780333	0	0.1622	0	0	0.527968333	0.444283	0.548232	0	0	0	0	0.226892	0.085887	0.082902667	0	0	0	0	0	0.664735	0
AT4G24310	5.767553333	0.364426	73.22283333	1.856422333	2.910476667	21.7171	14.0281	1.316642	4.375916667	0.533171333	1.442793333	14.5509	4.437303333	32.4546	10.79819	1.764296667	56.54956667	72.43803333	4.26814	13.39528333	256.4266667	32.77456667
AT4G24320	1.424963333	1.296133667	4.222886667	2.829413333	1.208590667	2.973356667	2.55122	1.942193333	2.27545	2.65436	2.118666667	2.294596667	3.066303333	3.54546	2.296246667	1.059791333	0.968635333	1.133648333	2.941196667	1.72347	2.648736667	1.64913
AT4G24330	63.8257	87.05623333	129.6453333	102.0759	46.74756667	114.726	70.36273333	63.7709	64.7847	64.89133333	91.6343	83.3416	80.20353333	120.3603333	96.71383333	56.06716667	186.5443333	88.27213333	161.7316667	103.1163333	39.6229	73.67423333
AT4G24340	20.40519667	18.81016667	83.65176667	72.46036667	22.1436	103.5480667	16.52265667	18.76914333	9.1007	5.21434	5.924944667	49.54036667	23.91623333	63.57943333	35.7391	7.209583333	15.21546667	33.6171	13.0226	19.64856667	918.1606667	32.08136667
AT4G24350	1.825468333	1.919826667	9.199866667	6.149603333	0.959255	8.014556667	1.634776667	2.16699	0.586059333	0.355542333	0.587726333	4.54628	1.737501667	3.890613333	3.283486667	0.472198	0.068788067	0.506200667	0.056484567	0.844769	26.73783333	0.953963667
AT4G24370	21.99926667	14.70823333	26.63396667	37.0872	100.9229333	13.65726667	36.85038667	12.29131667	27.1167	14.79986667	12.04853	17.4039	26.11386667	12.7847	11.25220333	14.80006667	33.8702	45.6256	11.78717333	11.31607	5.429493333	12.69896667
AT4G24380	501.498	151.9476667	295.974	308.751	1958.206667	74.97966667	592.3151	262.0073333	421.5566667	104.1687	63.92473333	247.0176667	283.4826667	83.95336667	74.41746667	107.9458667	45.53193333	362.9666667	15.407	16.33316667	2490.98	28.8197
AT4G24390	89.96896667	28.64853333	88.86416667	60.44506667	55.5542	32.28393333	103.1506	59.55306667	72.66146667	22.64583333	18.2565	42.98673333	46.6534	28.13686667	28.0295	15.94746667	11.50153333	10.65276667	8.10595	7.736073333	8.257836667	6.15648
AT4G24400	37.70896667	19.38806667	76.01006667	24.71926667	113.2119667	16.22443333	21.16413333	43.5936	31.73966667	22.1139	17.96896667	20.91296667	19.56936667	15.1014	21.4	21.8681	47.25413333	67.50176667	20.69106667	33.0596	133.1576667	37.96966667
AT4G24410	11.59013667	6.611486667	0.215724351	2.472673333	15.56643333	0.071147	2.819756333	9.123646667	7.109216667	4.98164	0.383455	1.665594667	0.279243333	0.571906667	0.681833333	4.46965	1.051766667	0.253057667	0.633809667	0.271295333	0.184006333	1.407371333
AT4G24420	8.296203333	5.024383333	0.565597667	0.581324667	4.151073333	0.582637	10.477445	10.39441333	16.8571	3.276813333	0.337406	1.30639	0.291830667	0.463631333	1.573724333	0.760742333	0.353696333	0.335988	0.804765	0.255173	0.122795	0.747879667
AT4G24430	0.107337	0.0926862	0.057189	0.028504833	0.014960267	0.090760533	1.09064	0	17.41226667	0.083533167	0.149685333	0.026971933	0	0.0303074	0.040961667	0.045441333	0.033826567	1.214641333	0	0.265192	5.873696667	1.83969
AT4G24440	35.61186667	31.55933333	32.01096667	20.51576667	42.49673333	28.37543333	36.07823333	24.71286667	50.8385	29.8057	33.88513333	28.50973333	23.44676667	29.1747	26.8266	37.5248	43.15943333	41.65566667	94.29196667	24.78973333	12.76636667	26.36703333
AT4G24450	3.021516667	0.085746867	0.896037667	0.0781393	0.377528667	0.313044667	0.647205667	0.632449333	0.999221	1.273209333	0.208744333	0.162219	0.141547333	0.228469333	0.153818933	0.067392033	0.014656167	0.291957	0.046747867	0.515583667	0.783161667	0.250786
AT4G24460	3.708493333	4.53761	7.116763333	3.495166667	2.855303333	5.571443333	4.677643333	4.730346667	6.09936	5.541963333	6.03514	6.317693333	4.324986667	4.74429	6.32085	4.923613333	4.85435	4.869706667	5.94873	5.511436667	10.80564333	4.48836
AT4G24470	13.72243667	24.6543	15.88236667	14.4121	41.55573333	12.7283	21.0791	10.69563333	22.82646667	22.90913333	24.49313333	17.74643333	16.80723333	14.8932	22.6449	30.6188	15.60246667	20.08526667	20.75843333	18.46593333	14.27573333	16.19873333
AT4G24480	14.62773333	3.71868	6.770456667	7.500973333	21.14086667	1.89483	8.425646667	17.10483333	7.945463333	2.789703333	3.079853333	3.031386667	4.040556667	1.711827667	3.43611	2.48256	2.751613333	7.239663333	0.378810333	10.65017667	2.901203333	5.219153333
AT4G24490	8.18002	12.92726667	12.0282	9.802313333	4.9811	9.698453333	8.951856667	6.482406667	11.49584333	11.92883333	16.65636667	7.950976667	7.15756	10.30045	12.58564667	9.989506667	13.8286	6.220583333	14.40203333	9.911856667	5.737413333	7.916726667
AT4G24500	4.160696667	6.663923333	6.056383333	5.67737	4.215223333	5.21969	5.08586	4.35646	3.45965	5.41327	6.223206667	6.036003333	5.936386667	5.988946667	6.71711	6.350676667	7.16386	5.597303333	11.23916667	6.04058	5.590973333	3.875536667
AT4G24510	0.809232667	0.3514	1.524536667	1.010145333	0.456149	1.005442	1.632926667	0.83344	1.907764667	0.402797333	0.377579333	0.565007	0.698927667	0.971706667	0.776342333	0.470125	0.032381	0.048974867	0.114057867	0.013890867	0.029082567	0.019643067
AT4G24520	27.9537	44.0425	60.20573333	56.71426667	35.12066667	48.21416667	41.7996	31.84326667	29.07406667	19.08543333	29.5869	29.47743333	34.05496667	40.4555	45.3223	26.72843333	78.4895	66.13456667	42.8438	64.2316	24.3674	49.5826
AT4G24530	4.20632	4.608246667	4.153853333	5.236403333	1.637296667	4.393153333	3.36566	2.417066667	4.585103333	5.599346667	5.51762	3.369153333	3.24135	4.74509	4.438473333	5.57409	5.428043333	2.65774	4.618643333	4.528653333	1.337933333	3.030403333
AT4G24540	0.329774333	0	0.081301333	0	0	0	0.039278	0.460968667	0.231740667	0.064994667	0	0	0.108893	0.035245667	0.0770385	0.146670333	0.057039667	0.067975667	0.007448467	0.037253333	0.0215802	0.032167867
AT4G24550	35.56053333	36.39463333	49.93293333	52.74376667	53.56436667	31.3944	32.70453333	38.45596667	106.5036667	32.67393333	42.16473333	28.7206	35.83673333	30.2277	36.3591	24.98666667	63.5366	52.16103333	37.563	39.86176667	24.40373333	31.8076
AT4G24560	18.36176667	8.760953333	8.203676667	6.873056667	20.7242	6.975683333	12.05281333	11.85058667	11.80639	19.5402	11.19806667	6.951576667	7.510183333	7.410806667	8.289533333	13.5975	8.115626667	8.50899	9.756763333	9.14993	12.45916667	7.88086
AT4G24570	72.3039	48.41293333	52.90836667	68.46683333	96.7088	51.7206	165.5581333	92.42656667	41.73393333	36.06596667	28.60633333	46.0989	93.1452	55.7474	32.1877	45.86236667	62.7412	479.325	25.92916667	4.07146	1570.81	11.05297333
AT4G24580	7.627513333	1.799143333	96.78153333	3.899946667	4.369146667	3.841873333	19.32586667	4.823116667	5.84226	2.288046667	1.821926667	7.756426667	5.83604	11.31874333	7.727323333	3.03569	14.9114	13.7694	1.794026667	10.11514	7.075813333	5.136393333
AT4G24590	19.02726667	8.091653333	18.8022	11.92276667	13.82773333	8.556206667	9.033636667	12.10387333	82.91263333	13.13373333	10.46244	7.54586	8.773553333	7.520276667	10.605	9.270333333	31.9653	47.30973333	15.21686667	18.80313333	9.48823	12.56166667
AT4G24600	0.72585	1.039693333	0.652674667	0	0.345663333	0	0.175207333	0.669851	0.314107333	0.429366333	0.38405	0.43615	0	0.106836333	0.301271667	0	0.369743333	0.052936667	2.400696	0.155611667	41.81336667	0.088039333
AT4G24610	3.33953	5.601913333	1.797923333	2.446313333	1.976353333	3.26736	6.277556667	4.3045	6.94408	10.60041667	8.338253333	3.345066667	3.682103333	3.843413333	5.006326667	9.391746667	3.277643333	4.385346667	5.72318	4.59382	1.48659	3.445673333
AT4G24620	33.73933333	79.6869	40.87936667	78.92983333	32.25503333	46.50843333	30.5475	43.98616667	15.0972	18.36103333	22.07223333	35.9055	39.32446667	37.31493333	40.6725	38.7694	92.4741	93.95823333	81.37413333	55.7744	24.81103333	61.80643333
AT4G24630	3.72459	3.092203333	2.686473333	1.275178667	7.021406667	1.6531	3.417673333	4.192356667	3.22551	4.445866667	3.316706667	2.309693333	2.523196667	2.542793333	2.73382	6.63847	2.537856667	6.876126667	3.90233	5.346283333	7.93417	5.00532
AT4G24640	0.055752	0	0.077319333	0	0	0	0.076238	0.099922	0	0.280734667	0	0	0.052759667	0.114439667	0	0	0.065952333	0.0635487	0.794966233	0.019959	0	0
AT4G24644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT4G24650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023702533	0
AT4G24660	0.051309	0.021229933	0	0	0	0	0	0	0	0.0643999	0	0	0	0	0	0	0	0	0	0	0.0789202	0.199062667
AT4G24670	29.5849	0.191243433	4.387313333	0.080685	0.912718	1.291494	3.62042	14.95936667	0.801911	7.654516667	0.1018846	3.430663333	1.127600333	6.091413333	4.144359	0.366527333	3.172686667	2.783713333	0.590606333	2.86039	1.233669667	2.76296
AT4G24680	17.57223333	15.99726667	20.16006667	15.67573333	36.65456667	15.8351	21.14846667	19.97293333	25.61086667	22.85423333	25.06556667	18.8257	20.31823333	18.39846667	18.3481	19.5591	19.39286667	22.6831	22.02903333	22.63693333	28.86946667	16.39326667
AT4G24690	58.62503333	31.3671	83.3718	49.56733333	129.9803333	54.08943333	71.04276667	48.38206667	72.51186667	34.50926667	30.77576667	33.39943333	28.72566667	43.23723333	35.65033333	34.78796667	90.43703333	427.7043333	44.21456667	74.0083	167.054	73.80833333
AT4G24700	4.466943333	1.228130667	5.132483333	2.157873333	2.318113333	2.440326667	5.993103333	2.02718	8.964563333	1.703249667	0.855895333	1.187613667	1.085266667	2.020056667	2.523976667	3.636656667	0.205088767	0.137251333	0.165777067	0.332294	3.59588	0.173442333
